id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:units_node	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:calendar	node2;kgtk:truth	node2;kgtk:symbol	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:globe	node2;kgtk:text	node2;kgtk:language
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C59-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C59	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C59-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C59	P585		date_and_times					"2016-01-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60	BARO nr.Masha	P2225		quantity	47.235			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C60	P585		date_and_times					"2016-01-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61	BARO nr.Masha	P2225		quantity	46.092			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C61	P585		date_and_times					"2016-01-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62	BARO nr.Masha	P2225		quantity	43.836			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C62	P585		date_and_times					"2016-01-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63	BARO nr.Masha	P2225		quantity	41.617			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C63	P585		date_and_times					"2016-01-10T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64	BARO nr.Masha	P2225		quantity	41.617			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C64	P585		date_and_times					"2016-01-11T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65	BARO nr.Masha	P2225		quantity	39.437			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C65	P585		date_and_times					"2016-01-12T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66	BARO nr.Masha	P2225		quantity	39.437			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C66	P585		date_and_times					"2016-01-13T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67	BARO nr.Masha	P2225		quantity	37.296			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C67	P585		date_and_times					"2016-01-14T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68	BARO nr.Masha	P2225		quantity	35.194			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C68	P585		date_and_times					"2016-01-15T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69	BARO nr.Masha	P2225		quantity	35.194			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C69	P585		date_and_times					"2016-01-16T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70	BARO nr.Masha	P2225		quantity	35.194			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C70	P585		date_and_times					"2016-01-17T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71	BARO nr.Masha	P2225		quantity	33.133			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C71	P585		date_and_times					"2016-01-18T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72	BARO nr.Masha	P2225		quantity	32.119			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C72	P585		date_and_times					"2016-01-19T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73	BARO nr.Masha	P2225		quantity	31.114			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C73	P585		date_and_times					"2016-01-20T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74	BARO nr.Masha	P2225		quantity	30.121			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C74	P585		date_and_times					"2016-01-21T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75	BARO nr.Masha	P2225		quantity	29.138			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C75	P585		date_and_times					"2016-01-22T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76	BARO nr.Masha	P2225		quantity	29.138			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C76	P585		date_and_times					"2016-01-23T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77	BARO nr.Masha	P2225		quantity	29.138			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C77	P585		date_and_times					"2016-01-24T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78	BARO nr.Masha	P2225		quantity	29.138			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C78	P585		date_and_times					"2016-01-25T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79	BARO nr.Masha	P2225		quantity	27.204			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C79	P585		date_and_times					"2016-01-26T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80	BARO nr.Masha	P2225		quantity	25.315			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C80	P585		date_and_times					"2016-01-27T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81	BARO nr.Masha	P2225		quantity	23.472			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C81	P585		date_and_times					"2016-01-28T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82	BARO nr.Masha	P2225		quantity	20.794			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C82	P585		date_and_times					"2016-01-29T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83	BARO nr.Masha	P2225		quantity	19.926			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C83	P585		date_and_times					"2016-01-30T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84	BARO nr.Masha	P2225		quantity	19.926			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C84	P585		date_and_times					"2016-01-31T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C97	P585		date_and_times					"2017-01-01T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C98	P585		date_and_times					"2017-01-02T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C99	P585		date_and_times					"2017-01-03T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100	BARO nr.Masha	P2225		quantity	10.527			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C100	P585		date_and_times					"2017-01-04T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101	BARO nr.Masha	P2225		quantity	9.161			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C101	P585		date_and_times					"2017-01-05T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102	BARO nr.Masha	P2225		quantity	9.161			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C102	P585		date_and_times					"2017-01-06T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103	BARO nr.Masha	P2225		quantity	8.502			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C103	P585		date_and_times					"2017-01-07T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104	BARO nr.Masha	P2225		quantity	7.86			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C104	P585		date_and_times					"2017-01-08T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105	BARO nr.Masha	P2225		quantity	7.86			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C105	P585		date_and_times					"2017-01-09T00:00:00"		Q1985727							
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106	BARO nr.Masha	P2225		quantity	7.234			Q794261										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106-P2046-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106	P2046		quantity	1653.0			Q712226										
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106-P625-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106	P625		location_coordinates										7:52:0N	35:29:0E	wgs84		
Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106-P585-0000	Ethiopia_Daily_Data_Multiple_Stations.xlsx.Baro;C106	P585		date_and_times					"2017-01-10T00:00:00"		Q1985727							
